country,year,sex,age,suicides_no,population,
Ukraine,1905,female,75+ years,435.00,1844800.00,
Ukraine,1905,male,15-24 years,1097.00,3738100.00,
Ukraine,1905,male,25-34 years,1740.00,3450300.00,
Ukraine,1905,male,35-54 years,5076.00,6605200.00,
Ukraine,1905,male,5-14 years,95.00,3325300.00,
Ukraine,1905,male,55-74 years,3380.00,4033000.00,
Ukraine,1905,male,75+ years,446.00,634400.00,
Ukraine,1905,female,15-24 years,147.00,3645803.00,
Ukraine,1905,female,25-34 years,218.00,3402526.00,
Ukraine,1905,female,35-54 years,649.00,7353384.00,
Ukraine,1905,female,5-14 years,16.00,3024966.00,
Ukraine,1905,female,55-74 years,775.00,5837138.00,
Ukraine,1905,female,75+ years,387.00,1908369.00,
Ukraine,1905,male,15-24 years,1073.00,3754386.00,
Ukraine,1905,male,25-34 years,1633.00,3474267.00,
Ukraine,1905,male,35-54 years,4698.00,6650575.00,
Ukraine,1905,male,5-14 years,67.00,3170134.00,
Ukraine,1905,male,55-74 years,3001.00,3915328.00,
Ukraine,1905,male,75+ years,467.00,669093.00,
Ukraine,1905,female,15-24 years,142.00,3643296.00,
Ukraine,1905,female,25-34 years,218.00,3329776.00,
Ukraine,1905,female,35-54 years,673.00,7327153.00,
Ukraine,1905,female,5-14 years,13.00,2823973.00,
Ukraine,1905,female,55-74 years,759.00,5786181.00,
Ukraine,1905,female,75+ years,364.00,1946556.00,
Ukraine,1905,male,15-24 years,998.00,3782174.00,
Ukraine,1905,male,25-34 years,1660.00,3300031.00,
Ukraine,1905,male,35-54 years,4398.00,6565032.00,
Ukraine,1905,male,5-14 years,55.00,2968238.00,
Ukraine,1905,male,55-74 years,2738.00,3911379.00,
Ukraine,1905,male,75+ years,518.00,676228.00,
Ukraine,1905,female,15-24 years,131.00,3659937.00,
Ukraine,1905,female,25-34 years,214.00,3341089.00,
Ukraine,1905,female,35-54 years,669.00,7305670.00,
Ukraine,1905,female,5-14 years,17.00,2668337.00,
Ukraine,1905,female,55-74 years,738.00,5689228.00,
Ukraine,1905,female,75+ years,381.00,2008320.00,
Ukraine,1905,male,15-24 years,994.00,3808250.00,
Ukraine,1905,male,25-34 years,1628.00,3316494.00,
Ukraine,1905,male,35-54 years,4312.00,6534189.00,
Ukraine,1905,male,5-14 years,50.00,2804341.00,
Ukraine,1905,male,55-74 years,2648.00,3837902.00,
Ukraine,1905,male,75+ years,531.00,723626.00,
Ukraine,1905,female,15-24 years,109.00,3656474.00,
Ukraine,1905,female,25-34 years,183.00,3360017.00,
Ukraine,1905,female,35-54 years,585.00,7238033.00,
Ukraine,1905,female,5-14 years,12.00,2520560.00,
Ukraine,1905,female,55-74 years,603.00,5648458.00,
Ukraine,1905,female,75+ years,373.00,2061225.00,
Ukraine,1905,male,15-24 years,944.00,3810633.00,
Ukraine,1905,male,25-34 years,1489.00,3342201.00,
Ukraine,1905,male,35-54 years,4132.00,6464700.00,
Ukraine,1905,male,5-14 years,58.00,2649047.00,
Ukraine,1905,male,55-74 years,2260.00,3807447.00,
Ukraine,1905,male,75+ years,508.00,764031.00,
Ukraine,1905,female,15-24 years,139.00,3626595.00,
Ukraine,1905,female,25-34 years,182.00,3380536.00,
Ukraine,1905,female,35-54 years,515.00,7160448.00,
Ukraine,1905,female,5-14 years,7.00,2384747.00,
Ukraine,1905,female,55-74 years,576.00,5634590.00,
Ukraine,1905,female,75+ years,342.00,2109628.00,
Ukraine,1905,male,15-24 years,861.00,3784581.00,
Ukraine,1905,male,25-34 years,1467.00,3369930.00,
Ukraine,1905,male,35-54 years,3771.00,6387431.00,
Ukraine,1905,male,5-14 years,49.00,2506950.00,
Ukraine,1905,male,55-74 years,2151.00,3793291.00,
Ukraine,1905,male,75+ years,561.00,800543.00,
Ukraine,1905,female,15-24 years,98.00,3577436.00,
Ukraine,1905,female,25-34 years,170.00,3394295.00,
Ukraine,1905,female,35-54 years,540.00,7108424.00,
Ukraine,1905,female,5-14 years,9.00,2260713.00,
Ukraine,1905,female,55-74 years,563.00,5633228.00,
Ukraine,1905,female,75+ years,333.00,2134223.00,
Ukraine,1905,male,15-24 years,837.00,3739295.00,
Ukraine,1905,male,25-34 years,1455.00,3390847.00,
Ukraine,1905,male,35-54 years,3420.00,6336363.00,
Ukraine,1905,male,5-14 years,33.00,2377451.00,
Ukraine,1905,male,55-74 years,1993.00,3782567.00,
Ukraine,1905,male,75+ years,562.00,825192.00,
Ukraine,1905,female,15-24 years,129.00,3511720.00,
Ukraine,1905,female,25-34 years,181.00,3405078.00,
Ukraine,1905,female,35-54 years,500.00,7060722.00,
Ukraine,1905,female,5-14 years,11.00,2155250.00,
Ukraine,1905,female,55-74 years,483.00,5668759.00,
Ukraine,1905,female,75+ years,325.00,2125683.00,
Ukraine,1905,male,15-24 years,987.00,3673201.00,
Ukraine,1905,male,25-34 years,1546.00,3414696.00,
Ukraine,1905,male,35-54 years,3392.00,6292640.00,
Ukraine,1905,male,5-14 years,39.00,2268187.00,
Ukraine,1905,male,55-74 years,1922.00,3792721.00,
Ukraine,1905,male,75+ years,517.00,830015.00,
Ukraine,1905,female,15-24 years,118.00,3405168.00,
Ukraine,1905,female,25-34 years,182.00,3441323.00,
Ukraine,1905,female,35-54 years,528.00,7018040.00,
Ukraine,1905,female,5-14 years,17.00,2078121.00,
Ukraine,1905,female,55-74 years,483.00,5726858.00,
Ukraine,1905,female,75+ years,347.00,2087152.00,
Ukraine,1905,male,15-24 years,856.00,3561320.00,
Ukraine,1905,male,25-34 years,1452.00,3466915.00,
Ukraine,1905,male,35-54 years,3027.00,6254054.00,
Ukraine,1905,male,5-14 years,36.00,2188808.00,
Ukraine,1905,male,55-74 years,1854.00,3810278.00,
Ukraine,1905,male,75+ years,554.00,818086.00,
Ukraine,1905,female,15-24 years,148.00,3267238.00,
Ukraine,1905,female,25-34 years,186.00,3494937.00,
Ukraine,1905,female,35-54 years,502.00,6971143.00,
Ukraine,1905,female,5-14 years,19.00,2027867.00,
Ukraine,1905,female,55-74 years,556.00,5806966.00,
Ukraine,1905,female,75+ years,313.00,2034703.00,
Ukraine,1905,male,15-24 years,906.00,3418274.00,
Ukraine,1905,male,25-34 years,1504.00,3534883.00,
Ukraine,1905,male,35-54 years,3133.00,6221337.00,
Ukraine,1905,male,5-14 years,34.00,2136975.00,
Ukraine,1905,male,55-74 years,1882.00,3841612.00,
Ukraine,1905,male,75+ years,532.00,802009.00,
Ukraine,1905,female,15-24 years,154.00,3125122.00,
Ukraine,1905,female,25-34 years,170.00,3534635.00,
Ukraine,1905,female,35-54 years,458.00,6928455.00,
Ukraine,1905,female,5-14 years,15.00,1993721.00,
Ukraine,1905,female,55-74 years,479.00,5860094.00,
Ukraine,1905,female,75+ years,303.00,2016954.00,
Ukraine,1905,male,15-24 years,843.00,3271660.00,
Ukraine,1905,male,25-34 years,1457.00,3589324.00,
Ukraine,1905,male,35-54 years,2853.00,6203439.00,
Ukraine,1905,male,5-14 years,35.00,2102478.00,
Ukraine,1905,male,55-74 years,1827.00,3866232.00,
Ukraine,1905,male,75+ years,495.00,804695.00,
Ukraine,1905,female,15-24 years,157.00,2973653.00,
Ukraine,1905,female,25-34 years,160.00,3570316.00,
Ukraine,1905,female,35-54 years,464.00,6890333.00,
Ukraine,1905,female,5-14 years,20.00,1976990.00,
Ukraine,1905,female,55-74 years,552.00,5873828.00,
Ukraine,1905,female,75+ years,311.00,2047428.00,
Ukraine,1905,male,15-24 years,850.00,3114554.00,
Ukraine,1905,male,25-34 years,1457.00,3638908.00,
Ukraine,1905,male,35-54 years,2664.00,6194997.00,
Ukraine,1905,male,5-14 years,46.00,2085831.00,
Ukraine,1905,male,55-74 years,1761.00,3877753.00,
Ukraine,1905,male,75+ years,531.00,830200.00,
Ukraine,1905,female,15-24 years,126.00,2819749.00,
Ukraine,1905,female,25-34 years,186.00,3607893.00,
Ukraine,1905,female,35-54 years,494.00,6837697.00,
Ukraine,1905,female,5-14 years,20.00,1984557.00,
Ukraine,1905,female,55-74 years,524.00,5852504.00,
Ukraine,1905,female,75+ years,347.00,2131156.00,
Ukraine,1905,male,15-24 years,838.00,2960881.00,
Ukraine,1905,male,25-34 years,1450.00,3692383.00,
Ukraine,1905,male,35-54 years,2680.00,6175567.00,
Ukraine,1905,male,5-14 years,35.00,2094456.00,
Ukraine,1905,male,55-74 years,1768.00,3880830.00,
Ukraine,1905,male,75+ years,590.00,878262.00,
Ukraine,1905,female,15-24 years,118.00,2408666.00,
Ukraine,1905,female,25-34 years,197.00,3444110.00,
Ukraine,1905,female,35-54 years,423.00,6365806.00,
Ukraine,1905,female,5-14 years,14.00,1959353.00,
Ukraine,1905,female,55-74 years,465.00,5487093.00,
Ukraine,1905,female,75+ years,339.00,2203221.00,
Ukraine,1905,male,15-24 years,560.00,2541203.00,
Ukraine,1905,male,25-34 years,1302.00,3543016.00,
Ukraine,1905,male,35-54 years,2363.00,5814873.00,
Ukraine,1905,male,5-14 years,21.00,2074827.00,
Ukraine,1905,male,55-74 years,1558.00,3702856.00,
Ukraine,1905,male,75+ years,608.00,919141.00,
Ukraine,1905,female,15-24 years,117.00,2281055.00,
Ukraine,1905,female,25-34 years,168.00,3421535.00,
Ukraine,1905,female,35-54 years,427.00,6309963.00,
Ukraine,1905,female,5-14 years,19.00,2010824.00,
Ukraine,1905,female,55-74 years,399.00,5508376.00,
Ukraine,1905,female,75+ years,296.00,2261462.00,
Ukraine,1905,male,15-24 years,507.00,2408074.00,
Ukraine,1905,male,25-34 years,1114.00,3527229.00,
Ukraine,1905,male,35-54 years,2181.00,5795334.00,
Ukraine,1905,male,5-14 years,33.00,2131084.00,
Ukraine,1905,male,55-74 years,1644.00,3747724.00,
Ukraine,1905,male,75+ years,669.00,942786.00,
United Arab Emirates,1905,female,15-24 years,7.00,281194.00,
United Arab Emirates,1905,female,25-34 years,6.00,343997.00,
United Arab Emirates,1905,female,35-54 years,3.00,286724.00,
United Arab Emirates,1905,female,5-14 years,0.00,261386.00,
United Arab Emirates,1905,female,55-74 years,0.00,37641.00,
United Arab Emirates,1905,female,75+ years,0.00,5259.00,
United Arab Emirates,1905,male,15-24 years,7.00,454397.00,
United Arab Emirates,1905,male,25-34 years,28.00,1132761.00,
United Arab Emirates,1905,male,35-54 years,42.00,1083147.00,
United Arab Emirates,1905,male,5-14 years,0.00,282770.00,
United Arab Emirates,1905,male,55-74 years,3.00,104270.00,
United Arab Emirates,1905,male,75+ years,0.00,6887.00,
United Arab Emirates,1905,female,15-24 years,1.00,317537.00,
United Arab Emirates,1905,female,25-34 years,5.00,383191.00,
United Arab Emirates,1905,female,35-54 years,6.00,320618.00,
United Arab Emirates,1905,female,5-14 years,0.00,271444.00,
United Arab Emirates,1905,female,55-74 years,2.00,40353.00,
United Arab Emirates,1905,female,75+ years,0.00,5553.00,
United Arab Emirates,1905,male,15-24 years,7.00,595516.00,
United Arab Emirates,1905,male,25-34 years,37.00,1335454.00,
United Arab Emirates,1905,male,35-54 years,30.00,1244561.00,
United Arab Emirates,1905,male,5-14 years,0.00,287845.00,
United Arab Emirates,1905,male,55-74 years,2.00,114304.00,
United Arab Emirates,1905,male,75+ years,0.00,7503.00,
United Arab Emirates,1905,female,15-24 years,4.00,350408.00,
United Arab Emirates,1905,female,25-34 years,4.00,431502.00,
United Arab Emirates,1905,female,35-54 years,3.00,365164.00,
United Arab Emirates,1905,female,5-14 years,0.00,284824.00,
United Arab Emirates,1905,female,55-74 years,2.00,43719.00,
United Arab Emirates,1905,female,75+ years,0.00,5982.00,
United Arab Emirates,1905,male,15-24 years,18.00,710296.00,
United Arab Emirates,1905,male,25-34 years,33.00,1586738.00,
United Arab Emirates,1905,male,35-54 years,35.00,1481890.00,
United Arab Emirates,1905,male,5-14 years,0.00,297991.00,
United Arab Emirates,1905,male,55-74 years,2.00,128386.00,
United Arab Emirates,1905,male,75+ years,0.00,8489.00,
United Arab Emirates,1905,female,15-24 years,4.00,374233.00,
United Arab Emirates,1905,female,25-34 years,10.00,485856.00,
United Arab Emirates,1905,female,35-54 years,4.00,417902.00,
United Arab Emirates,1905,female,5-14 years,0.00,300552.00,
United Arab Emirates,1905,female,55-74 years,0.00,47552.00,
United Arab Emirates,1905,female,75+ years,0.00,6441.00,
United Arab Emirates,1905,male,15-24 years,18.00,776831.00,
United Arab Emirates,1905,male,25-34 years,25.00,1856262.00,
United Arab Emirates,1905,male,35-54 years,36.00,1776139.00,
United Arab Emirates,1905,male,5-14 years,0.00,314457.00,
United Arab Emirates,1905,male,55-74 years,3.00,144591.00,
United Arab Emirates,1905,male,75+ years,0.00,9542.00,
United Arab Emirates,1905,female,15-24 years,7.00,385569.00,
United Arab Emirates,1905,female,25-34 years,4.00,539991.00,
United Arab Emirates,1905,female,35-54 years,2.00,475003.00,
United Arab Emirates,1905,female,5-14 years,2.00,316123.00,
United Arab Emirates,1905,female,55-74 years,0.00,51590.00,
United Arab Emirates,1905,female,75+ years,0.00,6796.00,
United Arab Emirates,1905,male,15-24 years,15.00,780955.00,
United Arab Emirates,1905,male,25-34 years,52.00,2097782.00,
United Arab Emirates,1905,male,35-54 years,39.00,2094463.00,
United Arab Emirates,1905,male,5-14 years,0.00,332784.00,
United Arab Emirates,1905,male,55-74 years,3.00,161132.00,
United Arab Emirates,1905,male,75+ years,0.00,10292.00,
United Arab Emirates,1905,female,15-24 years,6.00,385198.00,
United Arab Emirates,1905,female,25-34 years,14.00,587552.00,
United Arab Emirates,1905,female,35-54 years,1.00,533458.00,
United Arab Emirates,1905,female,5-14 years,0.00,329210.00,
United Arab Emirates,1905,female,55-74 years,1.00,55621.00,
United Arab Emirates,1905,female,75+ years,0.00,6996.00,
United Arab Emirates,1905,male,15-24 years,10.00,730245.00,
United Arab Emirates,1905,male,25-34 years,39.00,2271630.00,
United Arab Emirates,1905,male,35-54 years,34.00,2405804.00,
United Arab Emirates,1905,male,5-14 years,0.00,346223.00,
United Arab Emirates,1905,male,55-74 years,5.00,177232.00,
United Arab Emirates,1905,male,75+ years,1.00,10567.00,
United Kingdom,1905,female,15-24 years,119.00,4189200.00,
United Kingdom,1905,female,25-34 years,203.00,3917300.00,
United Kingdom,1905,female,35-54 years,617.00,6438700.00,
United Kingdom,1905,female,5-14 years,3.00,4212200.00,
United Kingdom,1905,female,55-74 years,742.00,6191200.00,
United Kingdom,1905,female,75+ years,171.00,2083600.00,
United Kingdom,1905,male,15-24 years,304.00,4387000.00,
United Kingdom,1905,male,25-34 years,522.00,3991400.00,
United Kingdom,1905,male,35-54 years,970.00,6459700.00,
United Kingdom,1905,male,5-14 years,9.00,4449000.00,
United Kingdom,1905,male,55-74 years,867.00,5198400.00,
United Kingdom,1905,male,75+ years,238.00,978100.00,
United Kingdom,1905,female,15-24 years,126.00,4285800.00,
United Kingdom,1905,female,25-34 years,180.00,3923300.00,
United Kingdom,1905,female,35-54 years,620.00,6448800.00,
United Kingdom,1905,female,5-14 years,1.00,4093900.00,
United Kingdom,1905,female,55-74 years,762.00,6169800.00,
United Kingdom,1905,female,75+ years,226.00,2134900.00,
United Kingdom,1905,male,15-24 years,302.00,4478200.00,
United Kingdom,1905,male,25-34 years,524.00,3995700.00,
United Kingdom,1905,male,35-54 years,1027.00,6473200.00,
United Kingdom,1905,male,5-14 years,2.00,4323200.00,
United Kingdom,1905,male,55-74 years,930.00,5199400.00,
United Kingdom,1905,male,75+ years,217.00,1007600.00,
United Kingdom,1905,female,15-24 years,93.00,4354580.00,
United Kingdom,1905,female,25-34 years,180.00,3939832.00,
United Kingdom,1905,female,35-54 years,572.00,6557760.00,
United Kingdom,1905,female,5-14 years,3.00,3956088.00,
United Kingdom,1905,female,55-74 years,787.00,6239479.00,
United Kingdom,1905,female,75+ years,222.00,2213211.00,
United Kingdom,1905,male,15-24 years,333.00,4519766.00,
United Kingdom,1905,male,25-34 years,587.00,3998386.00,
United Kingdom,1905,male,35-54 years,1090.00,6570083.00,
United Kingdom,1905,male,5-14 years,5.00,4168937.00,
United Kingdom,1905,male,55-74 years,920.00,5276568.00,
United Kingdom,1905,male,75+ years,233.00,1064802.00,
United Kingdom,1905,female,15-24 years,93.00,4472261.00,
United Kingdom,1905,female,25-34 years,190.00,3885960.00,
United Kingdom,1905,female,35-54 years,538.00,6638818.00,
United Kingdom,1905,female,5-14 years,4.00,3818465.00,
United Kingdom,1905,female,55-74 years,689.00,6131674.00,
United Kingdom,1905,female,75+ years,217.00,2264175.00,
United Kingdom,1905,male,15-24 years,320.00,4654275.00,
United Kingdom,1905,male,25-34 years,576.00,3933773.00,
United Kingdom,1905,male,35-54 years,1127.00,6653792.00,
United Kingdom,1905,male,5-14 years,5.00,4028272.00,
United Kingdom,1905,male,55-74 years,934.00,5216409.00,
United Kingdom,1905,male,75+ years,240.00,1097268.00,
United Kingdom,1905,female,15-24 years,101.00,4522167.00,
United Kingdom,1905,female,25-34 years,146.00,3839552.00,
United Kingdom,1905,female,35-54 years,525.00,6740451.00,
United Kingdom,1905,female,5-14 years,7.00,3691073.00,
United Kingdom,1905,female,55-74 years,681.00,6082417.00,
United Kingdom,1905,female,75+ years,223.00,2317235.00,
United Kingdom,1905,male,15-24 years,335.00,4701030.00,
United Kingdom,1905,male,25-34 years,549.00,3894022.00,
United Kingdom,1905,male,35-54 years,1168.00,6754823.00,
United Kingdom,1905,male,5-14 years,3.00,3895376.00,
United Kingdom,1905,male,55-74 years,943.00,5197840.00,
United Kingdom,1905,male,75+ years,245.00,1133727.00,
United Kingdom,1905,female,15-24 years,76.00,4546499.00,
United Kingdom,1905,female,25-34 years,151.00,3854241.00,
United Kingdom,1905,female,35-54 years,546.00,6815265.00,
United Kingdom,1905,female,5-14 years,2.00,3599212.00,
United Kingdom,1905,female,55-74 years,648.00,6039369.00,
United Kingdom,1905,female,75+ years,228.00,2372317.00,
United Kingdom,1905,male,15-24 years,364.00,4728685.00,
United Kingdom,1905,male,25-34 years,569.00,3920027.00,
United Kingdom,1905,male,35-54 years,1200.00,6835439.00,
United Kingdom,1905,male,5-14 years,3.00,3800891.00,
United Kingdom,1905,male,55-74 years,894.00,5182739.00,
United Kingdom,1905,male,75+ years,262.00,1170154.00,
United Kingdom,1905,female,15-24 years,86.00,4549121.00,
United Kingdom,1905,female,25-34 years,176.00,3899906.00,
United Kingdom,1905,female,35-54 years,505.00,6879295.00,
United Kingdom,1905,female,5-14 years,2.00,3542919.00,
United Kingdom,1905,female,55-74 years,678.00,6002096.00,
United Kingdom,1905,female,75+ years,237.00,2418692.00,
United Kingdom,1905,male,15-24 years,411.00,4731293.00,
United Kingdom,1905,male,25-34 years,620.00,3969689.00,
United Kingdom,1905,male,35-54 years,1208.00,6899879.00,
United Kingdom,1905,male,5-14 years,3.00,3740694.00,
United Kingdom,1905,male,55-74 years,915.00,5170113.00,
United Kingdom,1905,male,75+ years,264.00,1202838.00,
United Kingdom,1905,female,15-24 years,97.00,4538658.00,
United Kingdom,1905,female,25-34 years,161.00,3980652.00,
United Kingdom,1905,female,35-54 years,424.00,6933075.00,
United Kingdom,1905,female,5-14 years,2.00,3480190.00,
United Kingdom,1905,female,55-74 years,541.00,5964761.00,
United Kingdom,1905,female,75+ years,223.00,2454593.00,
United Kingdom,1905,male,15-24 years,449.00,4715034.00,
United Kingdom,1905,male,25-34 years,616.00,4039982.00,
United Kingdom,1905,male,35-54 years,1152.00,6950315.00,
United Kingdom,1905,male,5-14 years,2.00,3674904.00,
United Kingdom,1905,male,55-74 years,892.00,5159651.00,
United Kingdom,1905,male,75+ years,280.00,1227718.00,
United Kingdom,1905,female,15-24 years,105.00,4483586.00,
United Kingdom,1905,female,25-34 years,168.00,4073306.00,
United Kingdom,1905,female,35-54 years,417.00,6986157.00,
United Kingdom,1905,female,5-14 years,3.00,3435125.00,
United Kingdom,1905,female,55-74 years,464.00,5919684.00,
United Kingdom,1905,female,75+ years,174.00,2508896.00,
United Kingdom,1905,male,15-24 years,461.00,4665275.00,
United Kingdom,1905,male,25-34 years,618.00,4130709.00,
United Kingdom,1905,male,35-54 years,1072.00,6997144.00,
United Kingdom,1905,male,5-14 years,7.00,3625848.00,
United Kingdom,1905,male,55-74 years,857.00,5141737.00,
United Kingdom,1905,male,75+ years,248.00,1272201.00,
United Kingdom,1905,female,15-24 years,120.00,4389539.00,
United Kingdom,1905,female,25-34 years,171.00,4162366.00,
United Kingdom,1905,female,35-54 years,417.00,7055435.00,
United Kingdom,1905,female,5-14 years,2.00,3412369.00,
United Kingdom,1905,female,55-74 years,445.00,5863850.00,
United Kingdom,1905,female,75+ years,205.00,2551912.00,
United Kingdom,1905,male,15-24 years,565.00,4573487.00,
